0.000000	0.010732	0.021483	0.032268	0.043107	0.054015	0.065011	0.076111	0.087332	0.098688	0.110196	0.121870	0.133725	0.145773	0.158028	0.170501	0.183203	0.196145	0.209336	0.222784	0.236495	0.250476	0.264730	0.279262	0.294071	0.309158	0.324520	0.340152	0.356046	0.372191	0.388571	0.405167	0.421952	0.438894	0.455951	0.473069	0.490180	0.507198	0.524011	0.540476	0.556410	0.571571	0.585646	0.598221	0.608757	0.616545	0.620675	0.619998	0.613128	0.598505	0.598505	0.595404	0.592055	0.588453	0.584595	0.580475	0.576093	0.571443	0.566526	0.561338	0.555878	0.550147	0.544144	0.537871	0.531328	0.524521	0.517450	0.510123	0.502544	0.494722	0.486663	0.478380	0.469882	0.461185	0.452302	0.443251	0.434052	0.424726	0.415297	0.405794	0.396245	0.386684	0.377148	0.367677	0.358316	0.349111	0.340115	0.331385	0.322980	0.314964	0.307404	0.300368	0.293927	0.288149	0.283103	0.278850	0.275446	0.272937	0.271359	0.270733	0.270733	0.294259	0.351069	0.415298	0.470330	0.509093	0.530705	0.537535	0.533010	0.520360	0.502168	0.480355	0.456323	0.431104	0.405495	0.380148	0.355644	0.332547	0.311431	0.292909	0.277620	0.266198	0.259197	0.256996	0.259715	0.267187	0.279004	0.294598	0.313351	0.334653	0.357947	0.382732	0.408552	0.434979	0.461577	0.487876	0.513322	0.537225	0.558685	0.576501	0.589061	0.594257	0.589489	0.571918	0.539110	0.490175	0.427363	0.358273	0.298991	0.274244	0.274244	0.274166	0.273931	0.273538	0.272985	0.272267	0.271380	0.270318	0.269076	0.267646	0.266020	0.264190	0.262148	0.259883	0.257387	0.254650	0.251662	0.248415	0.244898	0.241104	0.237025	0.232652	0.227981	0.223005	0.217719	0.212122	0.206211	0.199986	0.193448	0.186599	0.179444	0.171987	0.164236	0.156199	0.147886	0.139308	0.130477	0.121407	0.112112	0.102607	0.092909	0.083036	0.073004	0.062832	0.052538	0.042142	0.031661	0.021109	0.010476	0.000000
0.000000	0.229406	0.455253	0.671096	0.856113	0.957119	0.991569	1.008815	1.021865	1.033871	1.045860	1.058238	1.071177	1.084752	1.098985	1.113871	1.129391	1.145516	1.162210	1.179434	1.197146	1.215303	1.233861	1.252774	1.271997	1.291482	1.311184	1.331057	1.351052	1.371124	1.391224	1.411304	1.431316	1.451211	1.470940	1.490451	1.509693	1.528614	1.547160	1.565276	1.582906	1.587040	1.553217	1.520565	1.489365	1.459993	1.432948	1.408870	1.388543	1.372857	1.372857	1.370870	1.368999	1.367244	1.365609	1.364095	1.362703	1.361436	1.360293	1.359277	1.358386	1.357623	1.356986	1.356474	1.356088	1.355825	1.355684	1.355664	1.355760	1.355972	1.356294	1.356723	1.357255	1.357884	1.358605	1.359411	1.360295	1.361249	1.362265	1.363332	1.364441	1.365578	1.366732	1.367888	1.369030	1.370141	1.371204	1.372198	1.373103	1.373897	1.374557	1.375059	1.375379	1.375496	1.375386	1.375030	1.374410	1.373515	1.372334	1.370864	1.370864	1.353724	1.329575	1.308387	1.295460	1.291993	1.296859	1.307935	1.323033	1.340397	1.358799	1.377452	1.395878	1.413800	1.431062	1.447583	1.463322	1.478265	1.492407	1.505744	1.518270	1.529969	1.540807	1.550727	1.559634	1.567383	1.573759	1.578453	1.581044	1.581018	1.577843	1.571118	1.560724	1.546852	1.529908	1.510390	1.488827	1.465783	1.441905	1.418000	1.395121	1.374652	1.358315	1.348040	1.345593	1.352010	1.366946	1.387787	1.408090	1.417096	1.417096	1.415849	1.412179	1.406282	1.398438	1.388966	1.378181	1.366374	1.353798	1.340665	1.327152	1.313404	1.299540	1.285657	1.271838	1.258147	1.244642	1.231369	1.218368	1.205673	1.193311	1.181309	1.163582	1.124728	1.085420	1.045673	1.005503	0.964924	0.923950	0.882595	0.840872	0.798797	0.756384	0.713647	0.670603	0.627267	0.583656	0.539786	0.495675	0.451341	0.406802	0.362078	0.317187	0.272150	0.226986	0.181717	0.136362	0.090944	0.045483	0.000000
1.018862	1.020636	1.026762	1.041248	1.082251	1.199616	1.371540	1.543264	1.696059	1.822647	1.921542	1.995747	2.050441	2.090770	2.120838	2.143605	2.161120	2.174794	2.185602	2.194230	2.201168	2.206771	2.211301	2.214956	2.217885	2.205071	2.163975	2.123071	2.082388	2.041953	2.001793	1.961934	1.922400	1.883219	1.844418	1.806028	1.768087	1.730635	1.693727	1.657430	1.621829	1.599992	1.616476	1.632296	1.647390	1.661695	1.675147	1.687680	1.699229	1.709729	1.709729	1.711291	1.712862	1.714441	1.716029	1.717626	1.719230	1.720842	1.722461	1.724087	1.725720	1.727359	1.729004	1.730653	1.732307	1.733965	1.735625	1.737287	1.738950	1.740611	1.742270	1.743923	1.745568	1.747202	1.748819	1.750414	1.751979	1.753503	1.754972	1.756365	1.757653	1.758792	1.759719	1.760331	1.760474	1.759903	1.758275	1.755193	1.750418	1.744098	1.736726	1.728860	1.720941	1.713267	1.706033	1.699366	1.693350	1.688042	1.683477	1.679676	1.679676	1.678235	1.707596	1.746408	1.776506	1.795302	1.807263	1.815351	1.820949	1.824727	1.827048	1.828134	1.828133	1.827152	1.825273	1.822560	1.819061	1.814817	1.809860	1.804217	1.797916	1.790984	1.783459	1.775394	1.766867	1.758003	1.748986	1.740093	1.731703	1.724297	1.718372	1.714306	1.712210	1.711911	1.713058	1.715257	1.718161	1.721490	1.725032	1.728627	1.732151	1.735510	1.738628	1.741443	1.743905	1.745969	1.747598	1.748748	1.749338	1.749352	1.749352	1.750889	1.755428	1.754066	1.737620	1.717775	1.695121	1.670157	1.643287	1.614827	1.585022	1.554062	1.522094	1.489232	1.455566	1.421168	1.386095	1.350392	1.314099	1.277246	1.239860	1.201966	1.169685	1.158459	1.147643	1.137251	1.127292	1.117773	1.108700	1.100077	1.091906	1.084188	1.076923	1.070108	1.063741	1.057818	1.052336	1.047289	1.042672	1.038480	1.034708	1.031349	1.028400	1.025855	1.023709	1.021960	1.020602	1.019635	1.019055	1.018862
2.547235	2.550023	2.558663	2.574017	2.597677	2.632186	2.681265	2.749802	2.843057	2.843228	2.808524	2.772316	2.734873	2.696424	2.657162	2.617252	2.576832	2.536021	2.494920	2.453614	2.412179	2.370680	2.329173	2.287707	2.246327	2.220205	2.222006	2.223358	2.224319	2.224934	2.225241	2.225270	2.225047	2.224595	2.223930	2.223072	2.222034	2.220831	2.219477	2.217987	2.216375	2.214656	2.212849	2.210971	2.209043	2.207089	2.205133	2.203203	2.201329	2.199542	2.199542	2.199253	2.198921	2.198529	2.198056	2.197472	2.196740	2.195805	2.194592	2.192997	2.190864	2.187974	2.184012	2.178562	2.171137	2.161313	2.148939	2.134242	2.117721	2.099935	2.081360	2.062355	2.043177	2.024008	2.004981	1.986196	1.967731	1.949652	1.932018	1.914889	1.898325	1.882400	1.867206	1.852869	1.839572	1.827582	1.817269	1.809053	1.803202	1.799591	1.797754	1.797158	1.797389	1.798174	1.799340	1.800781	1.802431	1.804246	1.806199	1.808273	1.808273	1.824659	1.848882	1.888716	1.949131	2.019156	2.083388	2.135368	2.176257	2.209261	2.236956	2.260951	2.282160	2.301075	2.317934	2.332837	2.345800	2.356805	2.365815	2.372798	2.377734	2.380623	2.381488	2.380382	2.377383	2.372597	2.366155	2.358212	2.348942	2.338534	2.327188	2.315110	2.302504	2.289570	2.276495	2.263451	2.250581	2.237999	2.225775	2.213913	2.202306	2.190628	2.178021	2.162042	2.134475	2.071956	1.970950	1.872523	1.802556	1.776850	1.776850	1.774212	1.766467	1.762772	1.772640	1.784713	1.798670	1.814220	1.831107	1.849113	1.868057	1.887787	1.908178	1.929124	1.950535	1.972334	1.994451	2.016827	2.039406	2.062137	2.084969	2.107857	2.130755	2.153615	2.176394	2.199043	2.221516	2.243761	2.265729	2.287364	2.308612	2.329412	2.349703	2.369420	2.388495	2.406858	2.424434	2.441148	2.456922	2.471677	2.485333	2.497812	2.509038	2.518938	2.527443	2.534492	2.540033	2.544023	2.546430	2.547235
3.022051	3.019399	3.011535	2.998723	2.981356	2.959912	2.934895	2.906806	2.876111	2.964723	3.114822	3.289470	3.482756	3.688751	3.902348	4.119126	4.334678	4.424409	4.459167	4.493010	4.525713	4.557045	4.586763	4.614607	4.640295	4.663512	4.683903	4.701057	4.714487	4.723612	4.727715	4.725915	4.717114	4.699953	4.672773	4.633623	4.580340	4.510769	4.423126	4.316447	4.190934	4.048021	3.890124	3.720219	3.541456	3.356915	3.169528	2.982094	2.797369	2.618150	2.618150	2.590821	2.563762	2.536999	2.510566	2.484501	2.458856	2.433695	2.409105	2.385204	2.362158	2.340199	2.319653	2.300951	2.284592	2.271012	2.260376	2.252471	2.246811	2.242852	2.240133	2.238309	2.237142	2.236464	2.236162	2.236157	2.236392	2.236828	2.237434	2.238189	2.239077	2.240085	2.241206	2.242431	2.243755	2.245176	2.246690	2.248296	2.249992	2.251779	2.253657	2.255626	2.257687	2.259843	2.262094	2.264444	2.266894	2.269448	2.272110	2.274882	2.274882	2.296243	2.325946	2.368228	2.430018	2.520204	2.644999	2.802910	2.986457	3.187085	3.397339	3.610654	3.820264	4.017579	4.190156	4.322812	4.409475	4.461333	4.493419	4.515073	4.530936	4.543245	4.553083	4.560949	4.567014	4.571235	4.573385	4.573030	4.569432	4.561332	4.546519	4.521005	4.477818	4.406725	4.298636	4.153078	3.977758	3.782049	3.573718	3.358828	3.142394	2.929062	2.723815	2.533295	2.370100	2.262143	2.217670	2.201002	2.194026	2.192024	2.192024	2.194337	2.201108	2.211883	2.226050	2.242964	2.262030	2.282745	2.304704	2.327587	2.351142	2.375175	2.399533	2.424094	2.448762	2.473456	2.498111	2.522670	2.547084	2.571311	2.595310	2.619045	2.642480	2.665581	2.688314	2.710644	2.732538	2.753959	2.774872	2.795238	2.815018	2.834172	2.852658	2.870432	2.887451	2.903667	2.919036	2.933510	2.947043	2.959588	2.971100	2.981536	2.990854	2.999015	3.005985	3.011732	3.016230	3.019459	3.021402	3.022051
3.966364	3.968989	3.976768	3.989430	4.006566	4.027683	4.052248	4.079732	4.109632	4.141485	4.174874	4.209427	4.244808	4.280717	4.316879	4.353039	4.388959	4.543497	4.737231	4.902853	5.025302	5.099636	5.136499	5.150224	5.150608	5.143130	5.130792	5.115312	5.097730	5.078717	5.058730	5.038100	5.017075	4.995854	4.974597	4.953443	4.932511	4.911908	4.891732	4.872072	4.853012	4.834631	4.817001	4.800192	4.784272	4.769301	4.755339	4.742439	4.730654	4.720028	4.720028	4.718459	4.716890	4.715321	4.713751	4.712182	4.710612	4.709043	4.707474	4.705905	4.704337	4.702769	4.701201	4.699635	4.698069	4.696504	4.694940	4.693378	4.691817	4.690258	4.688701	4.687146	4.685594	4.684043	4.682496	4.680951	4.679409	4.677871	4.676336	4.674805	4.673278	4.671755	4.670237	4.668723	4.667214	4.665711	4.664212	4.662720	4.661233	4.659753	4.658279	4.656812	4.655351	4.653898	4.652452	4.651015	4.649585	4.648163	4.646750	4.645346	4.645346	4.636836	4.629255	4.622697	4.617268	4.613094	4.610332	4.609193	4.609976	4.613133	4.619399	4.630048	4.647443	4.676156	4.724616	4.803808	4.915496	5.044508	5.172895	5.290054	5.391478	5.474831	5.535049	5.560124	5.545061	5.504852	5.452139	5.391487	5.323854	5.248954	5.166544	5.077840	4.987456	4.904463	4.838531	4.792397	4.761756	4.741109	4.726579	4.715862	4.707634	4.701125	4.695880	4.691625	4.688190	4.685471	4.683404	4.681950	4.681085	4.680798	4.680798	4.679964	4.677469	4.673338	4.667608	4.660333	4.651575	4.641408	4.629910	4.617166	4.603261	4.588285	4.572325	4.555467	4.537796	4.519393	4.500338	4.480709	4.460578	4.440018	4.419099	4.397887	4.376450	4.354853	4.333161	4.311436	4.289746	4.268153	4.246724	4.225526	4.204628	4.184100	4.164014	4.144445	4.125469	4.107165	4.089615	4.072900	4.057105	4.042314	4.028610	4.016078	4.004797	3.994843	3.986287	3.979193	3.973615	3.969598	3.967174	3.966364
5.631363	5.630759	5.628951	5.625960	5.621818	5.616575	5.610294	5.603062	5.594989	5.586222	5.576951	5.567435	5.558035	5.549276	5.541957	5.537362	5.537680	5.546833	5.572010	5.625344	5.721160	5.863754	6.041872	6.228272	6.245925	6.264475	6.283834	6.303861	6.324337	6.344930	6.365120	6.384068	6.400368	6.411547	6.413129	6.397457	6.354959	6.282969	6.192609	6.099205	6.012824	5.937871	5.875269	5.824171	5.783011	5.750085	5.723827	5.702911	5.686262	5.673030	5.673030	5.671234	5.669525	5.667900	5.666358	5.664897	5.663515	5.662211	5.660983	5.659829	5.658748	5.657739	5.656800	5.655929	5.655127	5.654390	5.653718	5.653110	5.652565	5.652082	5.651658	5.651295	5.650989	5.650741	5.650550	5.650414	5.650333	5.650306	5.650331	5.650409	5.650539	5.650719	5.650949	5.651229	5.651557	5.651934	5.652358	5.652829	5.653346	5.653909	5.654518	5.655171	5.655869	5.656610	5.657395	5.658224	5.659094	5.660008	5.660963	5.661960	5.661960	5.669463	5.678935	5.690372	5.703821	5.719386	5.737220	5.757536	5.780602	5.806733	5.836259	5.869420	5.906082	5.944982	5.981932	6.007306	6.009416	5.987446	5.950490	5.906689	5.861273	5.818971	5.787767	5.782305	5.809538	5.855612	5.908195	5.962191	6.015239	6.065230	6.108746	6.138939	6.143368	6.111085	6.051141	5.983595	5.920318	5.865179	5.818538	5.779580	5.747231	5.720487	5.698496	5.680575	5.666184	5.654909	5.646436	5.640537	5.637057	5.635907	5.635907	5.636526	5.638377	5.641436	5.645665	5.651014	5.657422	5.664819	5.673130	5.682275	5.692171	5.702735	5.713887	5.725546	5.737636	5.750083	5.762817	5.775772	5.788885	5.802097	5.815354	5.828604	5.841796	5.854886	5.867830	5.880587	5.893118	5.905387	5.917359	5.929001	5.940281	5.951170	5.952409	5.918017	5.885219	5.854094	5.824719	5.797170	5.771518	5.747832	5.726180	5.706623	5.689219	5.674022	5.661078	5.650428	5.642108	5.636146	5.632560	5.631363
6.054575	6.054847	6.055665	6.057033	6.058957	6.061447	6.064516	6.068179	6.072453	6.077360	6.082923	6.089167	6.096120	6.103812	6.112276	6.121545	6.131651	6.142629	6.154511	6.167325	6.181096	6.195841	6.211569	6.240559	6.449353	6.662028	6.874720	7.084710	7.289784	7.487924	7.677172	7.725918	7.516374	7.320380	7.144123	6.997272	6.891629	6.832101	6.809448	6.809438	6.821968	6.841408	6.864695	6.890052	6.916359	6.942838	6.968905	6.994086	7.017980	7.040232	7.040232	7.043499	7.046629	7.049620	7.052470	7.055177	7.057740	7.060157	7.062427	7.064549	7.066521	7.068341	7.070010	7.071525	7.072887	7.074093	7.075144	7.076038	7.076776	7.077355	7.077777	7.078040	7.078145	7.078091	7.077878	7.077506	7.076975	7.076285	7.075438	7.074432	7.073269	7.071948	7.070471	7.068838	7.067050	7.065108	7.063013	7.060765	7.058365	7.055816	7.053117	7.050270	7.047277	7.044138	7.040856	7.037432	7.033866	7.030162	7.026319	7.022341	7.022341	6.993331	6.958413	6.918225	6.873450	6.824794	6.772975	6.718716	6.662764	6.605923	6.549134	6.493643	6.441366	6.395746	6.363622	6.357748	6.393195	6.473882	6.592691	6.741645	6.913954	7.102952	7.301304	7.499018	7.673615	7.745212	7.630762	7.438645	7.234210	7.036470	6.856404	6.705978	6.601339	6.555473	6.559402	6.591349	6.636557	6.687842	6.741627	6.795855	6.849120	6.900303	6.948416	6.992532	7.031760	7.065255	7.092242	7.112048	7.124154	7.128228	7.128228	7.125650	7.117970	7.105337	7.087991	7.066241	7.040446	7.010996	6.978293	6.942738	6.904719	6.864602	6.822730	6.779418	6.734955	6.689605	6.643605	6.597174	6.550507	6.503786	6.457174	6.410822	6.364869	6.319446	6.274672	6.230661	6.187520	6.145353	6.104256	6.064324	6.025647	5.988313	5.961639	5.971662	5.981212	5.990266	5.998799	6.006792	6.014223	6.021074	6.027327	6.032966	6.037976	6.042345	6.046062	6.049116	6.051500	6.053207	6.054233	6.054575
8.879049	8.879691	8.881613	8.884813	8.889286	8.895025	8.902024	8.910272	8.919762	8.930485	8.942435	8.955609	8.970005	8.985629	9.002491	9.020612	9.040022	9.060765	9.082901	9.106510	9.131699	9.158602	9.187392	9.218289	9.251564	9.118655	8.877606	8.638833	8.403121	8.171455	7.945130	7.855608	8.021446	8.173199	8.309889	8.431220	8.537620	8.630141	8.710238	8.779528	8.839598	8.891874	8.937579	8.977716	9.013094	9.044351	9.071983	9.096377	9.117826	9.136555	9.136555	9.139305	9.142102	9.144948	9.147844	9.150791	9.153790	9.156842	9.159949	9.163112	9.166330	9.169605	9.172937	9.176328	9.179777	9.183285	9.186853	9.190480	9.194167	9.197914	9.201721	9.205588	9.209515	9.213501	9.217546	9.221650	9.225812	9.230031	9.234308	9.238640	9.243028	9.247470	9.251965	9.256512	9.261111	9.265758	9.270455	9.275197	9.279986	9.284817	9.289691	9.294605	9.299557	9.304546	9.309570	9.314625	9.319712	9.324826	9.329966	9.335131	9.335131	9.368076	9.400200	9.430619	9.458408	9.482652	9.502547	9.517583	9.527769	9.533713	9.536402	9.536823	9.535689	9.533276	9.529120	9.520711	9.498270	9.442540	9.348206	9.219009	9.059049	8.874767	8.674633	8.469774	8.283188	8.194576	8.286176	8.448373	8.614609	8.765747	8.893795	8.995904	9.073256	9.129648	9.169681	9.197486	9.216262	9.228319	9.235287	9.238334	9.238329	9.235969	9.231864	9.226591	9.220728	9.214857	9.209546	9.205317	9.202594	9.201653	9.201653	9.204857	9.214416	9.230182	9.251918	9.279319	9.312030	9.349667	9.391834	9.438138	9.488201	9.541666	9.598201	9.568412	9.534313	9.500746	9.467764	9.435414	9.403734	9.372758	9.342518	9.313041	9.284353	9.256479	9.229442	9.203263	9.177964	9.153565	9.130087	9.107547	9.085966	9.065362	9.045753	9.027156	9.009589	8.993067	8.977608	8.963226	8.949935	8.937751	8.926685	8.916750	8.907956	8.900314	8.893833	8.888519	8.884380	8.881420	8.879642	8.879049
12.212231	12.192814	12.153046	12.108092	12.062006	12.015996	11.970522	11.925793	11.881923	11.838977	11.797000	11.756028	11.716090	11.677218	11.639442	11.509127	11.286902	11.055901	10.819382	10.579339	10.337067	10.093480	9.849277	9.605047	9.361327	9.287551	9.326654	9.369349	9.416174	9.467700	9.524458	9.586814	9.654776	9.727753	9.804324	9.882165	9.958244	10.029336	10.092705	10.146648	10.190677	10.225306	10.251661	10.271103	10.284973	10.240699	10.195754	10.153863	10.115244	10.080118	10.080118	10.074793	10.069255	10.063529	10.057639	10.051607	10.045454	10.039199	10.032859	10.026450	10.019988	10.013484	10.006952	10.000401	9.993841	9.987281	9.980728	9.974189	9.967671	9.961179	9.954718	9.948292	9.941906	9.935563	9.929266	9.923018	9.916822	9.910680	9.904594	9.898566	9.892597	9.886689	9.880844	9.875062	9.869344	9.863691	9.858105	9.852585	9.847132	9.841747	9.836430	9.831181	9.826002	9.820891	9.815849	9.810877	9.805974	9.801141	9.796377	9.791683	9.791683	9.763896	9.740033	9.720013	9.703800	9.691401	9.682790	9.677741	9.675574	9.675036	9.674455	9.672014	9.665906	9.654305	9.635433	9.608575	9.579094	9.560857	9.554025	9.552172	9.552831	9.555296	9.559438	9.565387	9.573437	9.584025	9.597714	9.615128	9.636789	9.662792	9.692388	9.723824	9.754807	9.783378	9.808486	9.829942	9.848079	9.863427	9.876533	9.887878	9.897858	9.906777	9.914855	9.922227	9.928935	9.934921	9.940026	9.943996	9.946541	9.947421	9.947421	9.942117	9.927156	9.904728	9.877133	9.846182	9.813133	9.778829	9.743829	9.708515	9.673150	9.637924	9.602976	9.657504	9.719298	9.783335	9.849391	9.917266	9.986781	10.057775	10.130105	10.203640	10.278264	10.353872	10.430367	10.507663	10.585679	10.664341	10.743580	10.823332	10.903536	10.984134	11.065069	11.146287	11.227734	11.309353	11.391086	11.472873	11.554643	11.636317	11.717797	11.798959	11.879627	11.959546	12.038297	12.115143	12.188621	12.203626	12.210073	12.212231
